일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2021/10/27","1836.54","-12.65","-0.68","1850.55","1859.25","1832.38","9291.0","660349.0","1.76679093E8"
"2021/10/26","1849.19","6.91","0.38","1855.59","1856.24","1832.01","8251.0","621352.0","1.77814303E8"
"2021/10/25","1842.28","25.52","1.40","1815.29","1846.36","1802.42","9179.0","645267.0","1.77058953E8"
"2021/10/22","1816.76","-10.09","-0.55","1824.31","1833.38","1814.17","12345.0","851248.0","1.74644256E8"
"2021/10/21","1826.85","-3.66","-0.20","1834.92","1849.85","1820.78","12553.0","820914.0","1.75486538E8"
"2021/10/20","1830.51","-12.41","-0.67","1845.79","1854.17","1828.88","9975.0","624710.0","1.7587941E8"
"2021/10/19","1842.92","-1.50","-0.08","1848.92","1859.73","1834.19","9608.0","575656.0","1.76944768E8"
"2021/10/18","1844.42","3.02","0.16","1838.54","1852.34","1822.70","10844.0","694295.0","1.77016541E8"
"2021/10/15","1841.40","1.92","0.10","1843.82","1848.90","1827.90","10629.0","672808.0","1.767571E8"
"2021/10/14","1839.48","8.05","0.44","1845.93","1848.47","1826.85","11994.0","824849.0","1.76503385E8"
"2021/10/13","1831.43","50.77","2.85","1790.44","1834.29","1789.75","13373.0","960847.0","1.75927623E8"
"2021/10/12","1780.66","-9.98","-0.56","1790.43","1798.90","1767.70","10018.0","707408.0","1.71149456E8"
"2021/10/08","1790.64","27.06","1.53","1778.06","1800.10","1771.32","12778.0","923468.0","1.71967201E8"
"2021/10/07","1763.58","64.70","3.81","1717.41","1767.66","1716.68","12051.0","841910.0","1.69378022E8"
"2021/10/06","1698.88","-34.40","-1.98","1742.31","1750.30","1698.88","13844.0","886312.0","1.63281123E8"
"2021/10/05","1733.28","11.03","0.64","1708.66","1743.72","1693.67","15419.0","928071.0","1.66325892E8"
"2021/10/01","1722.25","-48.78","-2.75","1760.04","1767.09","1720.48","10141.0","742636.0","1.65425565E8"
"2021/09/30","1771.03","-2.44","-0.14","1762.70","1777.30","1758.46","8062.0","542998.0","1.70263636E8"
"2021/09/29","1773.47","-1.93","-0.11","1751.76","1775.83","1748.64","11332.0","762279.0","1.70525127E8"
"2021/09/28","1775.40","-33.37","-1.84","1804.11","1804.81","1773.83","9250.0","695124.0","1.70772708E8"
"2021/09/27","1808.77","-12.42","-0.68","1808.54","1819.03","1804.87","7653.0","529788.0","1.73851718E8"
"2021/09/24","1821.19","-16.22","-0.88","1844.81","1846.30","1818.27","8451.0","560098.0","1.75072888E8"
"2021/09/23","1837.41","-10.32","-0.56","1823.49","1843.05","1816.03","9195.0","584335.0","1.7657457E8"
"2021/09/17","1847.73","-5.85","-0.32","1846.96","1854.39","1840.87","9551.0","681077.0","1.77393464E8"
"2021/09/16","1853.58","3.08","0.17","1859.53","1862.75","1838.27","8405.0","574050.0","1.77808779E8"
"2021/09/15","1850.50","-0.72","-0.04","1845.57","1862.83","1840.55","8229.0","525021.0","1.77709493E8"
"2021/09/14","1851.22","26.76","1.47","1833.59","1867.38","1833.56","12858.0","783983.0","1.77756919E8"
"2021/09/13","1824.46","-8.11","-0.44","1825.17","1834.30","1813.46","11587.0","704327.0","1.7515644E8"
"2021/09/10","1832.57","-22.14","-1.19","1853.64","1863.52","1818.82","11912.0","935844.0","1.75910555E8"
"2021/09/09","1854.71","-33.20","-1.76","1875.95","1883.98","1849.29","13195.0","920696.0","1.78399983E8"
"2021/09/08","1887.91","8.93","0.48","1867.33","1895.86","1864.80","11833.0","888623.0","1.81694213E8"
"2021/09/07","1878.98","-5.03","-0.27","1879.54","1885.57","1865.76","7306.0","474114.0","1.80897761E8"
"2021/09/06","1884.01","3.48","0.19","1880.10","1887.74","1873.82","7386.0","476975.0","1.81481554E8"
"2021/09/03","1880.53","19.51","1.05","1873.40","1886.40","1865.16","9639.0","632851.0","1.81185712E8"
"2021/09/02","1861.02","-18.95","-1.01","1873.01","1883.84","1855.33","9577.0","641841.0","1.79401009E8"
"2021/09/01","1879.97","6.87","0.37","1874.20","1895.70","1874.00","10840.0","738240.0","1.79852468E8"
"2021/08/31","1873.10","28.33","1.54","1845.35","1873.68","1832.33","10868.0","760071.0","1.79076069E8"
"2021/08/30","1844.77","12.62","0.69","1853.73","1862.74","1844.46","7944.0","524608.0","1.76522646E8"
"2021/08/27","1832.15","5.59","0.31","1815.75","1835.18","1810.88","8168.0","534863.0","1.75392343E8"
"2021/08/26","1826.56","8.29","0.46","1816.76","1843.97","1816.76","9053.0","579897.0","1.75011079E8"
"2021/08/25","1818.27","5.61","0.31","1816.39","1834.27","1807.08","8669.0","542220.0","1.74245046E8"
"2021/08/24","1812.66","37.57","2.12","1797.69","1822.70","1795.95","10768.0","696747.0","1.73745221E8"
"2021/08/23","1775.09","29.04","1.66","1763.84","1793.81","1754.29","11066.0","726085.0","1.70058785E8"
"2021/08/20","1746.05","-29.41","-1.66","1780.14","1789.00","1737.05","16369.0","1090705.0","1.67302204E8"
"2021/08/19","1775.46","-65.09","-3.54","1830.76","1830.76","1774.02","15607.0","992762.0","1.70250194E8"
"2021/08/18","1840.55","1.89","0.10","1835.49","1854.91","1822.99","8990.0","587158.0","1.76403394E8"
"2021/08/17","1838.66","-45.23","-2.40","1879.40","1883.62","1830.85","15536.0","991342.0","1.7618775E8"
"2021/08/13","1883.89","-20.88","-1.10","1913.47","1919.08","1867.75","11803.0","836478.0","1.80364538E8"
"2021/08/12","1904.77","15.12","0.80","1895.64","1929.95","1895.37","14088.0","1083828.0","1.82338037E8"
"2021/08/11","1889.65","0.26","0.01","1888.40","1902.44","1884.56","11418.0","678463.0","1.80942442E8"
"2021/08/10","1889.39","-23.15","-1.21","1906.42","1907.04","1884.98","8391.0","586537.0","1.80915539E8"
"2021/08/09","1912.54","-21.57","-1.12","1916.83","1919.91","1902.79","8776.0","638353.0","1.83105448E8"
"2021/08/06","1934.11","-3.58","-0.18","1938.40","1947.31","1930.91","6854.0","465535.0","1.84995811E8"
"2021/08/05","1937.69","-11.87","-0.61","1940.58","1951.16","1935.83","8045.0","545889.0","1.85409431E8"
"2021/08/04","1949.56","25.27","1.31","1927.98","1950.63","1924.04","10799.0","702183.0","1.86556281E8"
"2021/08/03","1924.29","20.82","1.09","1897.86","1924.32","1894.36","11227.0","710199.0","1.84161882E8"
"2021/08/02","1903.47","13.21","0.70","1902.20","1908.23","1884.82","7923.0","671577.0","1.82225366E8"
"2021/07/30","1890.26","-36.17","-1.88","1917.59","1919.21","1889.85","10704.0","870905.0","1.80940918E8"
"2021/07/29","1926.43","6.61","0.34","1927.40","1936.46","1923.45","6581.0","551803.0","1.84366155E8"
"2021/07/28","1919.82","-6.52","-0.34","1924.37","1929.29","1906.29","7428.0","607796.0","1.83816775E8"
"2021/07/27","1926.34","2.47","0.13","1936.02","1938.80","1923.71","7140.0","605736.0","1.84597867E8"
"2021/07/26","1923.87","-20.31","-1.04","1944.38","1944.39","1922.93","9243.0","823950.0","1.84306162E8"
"2021/07/23","1944.18","-11.26","-0.58","1963.16","1964.98","1936.53","11056.0","1041294.0","1.86102174E8"
"2021/07/22","1955.44","13.85","0.71","1948.82","1967.09","1948.40","11343.0","832639.0","1.87356453E8"
"2021/07/21","1941.59","6.36","0.33","1959.30","1959.50","1940.23","9300.0","658802.0","1.86119842E8"
"2021/07/20","1935.23","2.28","0.12","1920.29","1941.61","1914.10","12096.0","882125.0","1.85546557E8"
"2021/07/19","1932.95","-26.00","-1.33","1941.14","1941.53","1927.17","10086.0","645632.0","1.85413675E8"
"2021/07/16","1958.95","-16.37","-0.83","1972.96","1972.96","1948.38","9353.0","747410.0","1.8789692E8"
"2021/07/15","1975.32","14.32","0.73","1962.93","1977.44","1962.29","12358.0","1004544.0","1.89422276E8"
"2021/07/14","1961.00","-5.48","-0.28","1966.02","1970.90","1953.53","14056.0","1207724.0","1.88245892E8"
"2021/07/13","1966.48","14.81","0.76","1953.32","1968.66","1953.30","10528.0","719382.0","1.88550655E8"
"2021/07/12","1951.67","32.16","1.68","1928.45","1957.15","1928.45","8365.0","592000.0","1.87167933E8"
"2021/07/09","1919.51","-27.61","-1.42","1945.11","1945.23","1903.13","15646.0","1094031.0","1.84024503E8"
"2021/07/08","1947.12","-24.98","-1.27","1971.70","1975.94","1946.25","15214.0","1090736.0","1.86684092E8"
"2021/07/07","1972.10","-21.24","-1.07","1988.48","1988.55","1966.80","12192.0","947730.0","1.89151446E8"
"2021/07/06","1993.34","2.19","0.11","1996.13","2009.13","1990.20","9994.0","652999.0","1.9127256E8"
"2021/07/05","1991.15","-16.89","-0.84","2008.08","2015.03","1987.73","10647.0","834999.0","1.91083062E8"
"2021/07/02","2008.04","-14.72","-0.73","2024.72","2032.36","2007.44","11174.0","870453.0","1.92718634E8"
"2021/07/01","2022.76","1.94","0.10","2019.11","2024.29","2000.57","13950.0","1143599.0","1.9419153E8"
"2021/06/30","2020.82","-2.28","-0.11","2021.32","2024.75","2012.03","12326.0","807840.0","1.93813803E8"
"2021/06/29","2023.10","1.20","0.06","2021.38","2031.92","2013.57","21292.0","1030092.0","1.94040807E8"
"2021/06/28","2021.90","-11.64","-0.57","2033.67","2036.32","2010.65","11369.0","821436.0","1.94053652E8"
"2021/06/25","2033.54","12.33","0.61","2024.63","2035.06","2013.03","13591.0","945112.0","1.95236938E8"
"2021/06/24","2021.21","-6.53","-0.32","2028.60","2057.38","2013.72","20976.0","1589761.0","1.94141535E8"
"2021/06/23","2027.74","-12.94","-0.63","2042.39","2046.86","2017.04","18561.0","1120734.0","1.94691465E8"
"2021/06/22","2040.68","50.21","2.52","1996.01","2042.19","1995.85","20307.0","1367302.0","1.95776361E8"
"2021/06/21","1990.47","-21.09","-1.05","2007.10","2010.70","1979.65","15139.0","1031273.0","1.91075081E8"
"2021/06/18","2011.56","2.89","0.14","2011.06","2023.37","2004.86","15511.0","1195321.0","1.93046285E8"
"2021/06/17","2008.67","-15.82","-0.78","2017.18","2017.88","2002.28","12162.0","982617.0","1.92855162E8"
"2021/06/16","2024.49","14.29","0.71","2010.90","2034.70","2007.39","13540.0","929769.0","1.94477165E8"
"2021/06/15","2010.20","0.42","0.02","2006.87","2018.57","1993.66","13225.0","886273.0","1.93042349E8"
"2021/06/14","2009.78","-7.81","-0.39","2018.33","2022.19","1992.72","15446.0","893664.0","1.93186804E8"
"2021/06/11","2017.59","5.62","0.28","2013.41","2048.41","2013.41","21093.0","1190405.0","1.93883577E8"
"2021/06/10","2011.97","-13.91","-0.69","2025.74","2027.03","2009.64","28859.0","1543998.0","2.16382881E8"
"2021/06/09","2025.88","-18.14","-0.89","2043.78","2054.38","2023.90","22222.0","1348684.0","2.17910019E8"
"2021/06/08","2044.02","14.27","0.70","2028.31","2053.55","2015.38","23836.0","1263210.0","2.20076174E8"
"2021/06/07","2029.75","13.20","0.65","2020.89","2048.80","2018.19","25364.0","1557729.0","2.1851712E8"
"2021/06/04","2016.55","17.26","0.86","1998.01","2022.42","1987.45","21629.0","1681152.0","2.16971279E8"
"2021/06/03","1999.29","-0.26","-0.01","2000.52","2011.38","1989.70","14157.0","1156661.0","2.15290084E8"
"2021/06/02","1999.55","5.77","0.29","1999.05","2022.16","1985.83","18021.0","1544324.0","2.1525474E8"
"2021/06/01","1993.78","13.16","0.66","1982.36","1999.61","1972.77","15223.0","1161409.0","2.14672098E8"
"2021/05/31","1980.62","22.65","1.16","1959.70","1981.77","1951.07","18934.0","1328845.0","2.13196461E8"
"2021/05/28","1957.97","50.53","2.65","1913.88","1963.77","1913.58","21808.0","1829027.0","2.10817176E8"
"2021/05/27","1907.44","-13.28","-0.69","1921.79","1923.32","1901.24","21784.0","1580087.0","2.05214917E8"
"2021/05/26","1920.72","-2.40","-0.12","1925.55","1938.23","1913.20","16659.0","1110816.0","2.06533602E8"
"2021/05/25","1923.12","7.50","0.39","1919.24","1927.35","1901.50","18696.0","1049685.0","2.0700953E8"
"2021/05/24","1915.62","-3.80","-0.20","1918.48","1934.67","1909.18","14738.0","913088.0","2.06175466E8"
"2021/05/21","1919.42","3.12","0.16","1916.18","1950.63","1915.70","22114.0","1593087.0","2.06575408E8"
"2021/05/20","1916.30","-27.91","-1.44","1943.62","1943.62","1903.64","16990.0","1201690.0","2.08554864E8"
"2021/05/18","1944.21","23.44","1.22","1922.82","1953.72","1922.82","15671.0","1046613.0","2.11654061E8"
"2021/05/17","1920.77","-4.15","-0.22","1927.57","1942.88","1911.68","21368.0","1128981.0","2.09047781E8"
"2021/05/14","1924.92","16.86","0.88","1913.19","1939.13","1908.48","19053.0","1330910.0","2.09676381E8"
"2021/05/13","1908.06","-11.60","-0.60","1915.15","1933.27","1882.76","23010.0","1651217.0","2.0776702E8"
"2021/05/12","1919.66","9.45","0.49","1912.18","1944.48","1887.95","27697.0","1727398.0","2.09169622E8"
"2021/05/11","1910.21","-22.46","-1.16","1929.50","1929.50","1894.04","26696.0","1204038.0","2.08219501E8"
"2021/05/10","1932.67","51.06","2.71","1885.91","1937.16","1885.18","23562.0","1472469.0","2.10654333E8"
"2021/05/07","1881.61","17.55","0.94","1865.64","1893.60","1862.74","15024.0","928447.0","2.05187269E8"
"2021/05/06","1864.06","4.65","0.25","1860.02","1873.33","1846.13","12212.0","885499.0","2.03330493E8"
"2021/05/04","1859.41","16.20","0.88","1848.58","1862.29","1833.34","14228.0","1048638.0","2.02747685E8"
"2021/05/03","1843.21","18.69","1.02","1826.90","1881.43","1826.90","18563.0","1434923.0","2.00987784E8"
"2021/04/30","1824.52","-27.49","-1.48","1851.46","1857.92","1821.93","20807.0","1529063.0","1.9920873E8"
"2021/04/29","1852.01","-10.35","-0.56","1858.65","1868.13","1842.55","16822.0","1512198.0","2.0227846E8"
"2021/04/28","1862.36","-13.79","-0.74","1873.53","1885.85","1857.16","13123.0","1041836.0","2.03254423E8"
"2021/04/27","1876.15","-13.99","-0.74","1891.52","1892.26","1864.42","14601.0","1038431.0","2.04843883E8"
"2021/04/26","1890.14","10.63","0.57","1888.46","1895.92","1881.32","13342.0","1019504.0","2.06157568E8"
"2021/04/23","1879.51","-23.52","-1.24","1902.06","1902.11","1869.27","13402.0","1199330.0","2.04850906E8"
"2021/04/22","1903.03","-2.19","-0.11","1905.60","1920.15","1901.35","11506.0","896231.0","2.07381175E8"
"2021/04/21","1905.22","-41.39","-2.13","1940.38","1941.67","1899.72","14060.0","1080202.0","2.07522324E8"
"2021/04/20","1946.61","8.36","0.43","1939.53","1952.07","1935.36","13839.0","893177.0","2.11997144E8"
"2021/04/19","1938.25","-5.60","-0.29","1945.22","1956.61","1934.36","13404.0","998797.0","2.11038611E8"
"2021/04/16","1943.85","9.97","0.52","1934.98","1955.95","1933.90","14868.0","1113802.0","2.11613971E8"
"2021/04/15","1933.88","-18.52","-0.95","1951.55","1956.39","1931.57","11075.0","841465.0","2.10589091E8"
"2021/04/14","1952.40","20.75","1.07","1930.46","1964.82","1930.46","12646.0","1179360.0","2.12636267E8"
"2021/04/13","1931.65","21.65","1.13","1914.35","1937.26","1914.35","13424.0","1154514.0","2.10368198E8"
"2021/04/12","1910.00","-6.64","-0.35","1916.10","1918.42","1900.31","8901.0","704754.0","2.0778483E8"
"2021/04/09","1916.64","-24.66","-1.27","1941.89","1943.11","1912.40","12434.0","1036003.0","2.08519646E8"
"2021/04/08","1941.30","28.29","1.48","1913.51","1950.50","1900.56","14485.0","1303907.0","2.10922763E8"
"2021/04/07","1913.01","12.54","0.66","1895.80","1918.33","1890.85","9711.0","794967.0","2.08238769E8"
"2021/04/06","1900.47","-13.99","-0.73","1919.29","1924.29","1895.22","10362.0","809598.0","2.06819985E8"
"2021/04/05","1914.46","-3.49","-0.18","1921.20","1929.28","1893.27","10009.0","846429.0","2.08302831E8"
"2021/04/02","1917.95","48.17","2.58","1886.09","1945.18","1885.01","20283.0","2166490.0","2.08479462E8"
"2021/04/01","1869.78","8.25","0.44","1870.62","1892.59","1863.40","12446.0","890548.0","2.03150805E8"
"2021/03/31","1861.53","-21.03","-1.12","1883.75","1888.50","1861.53","13626.0","950898.0","2.02274302E8"
"2021/03/30","1882.56","47.89","2.61","1836.73","1884.60","1836.72","14613.0","1130153.0","2.0440685E8"
"2021/03/29","1834.67","-5.78","-0.31","1840.21","1847.48","1819.78","14371.0","979859.0","1.9960068E8"
"2021/03/26","1840.45","-1.53","-0.08","1843.88","1856.75","1824.98","19823.0","1248833.0","2.00158388E8"
"2021/03/25","1841.98","3.41","0.19","1829.51","1854.42","1820.63","14049.0","1064585.0","2.00242689E8"
"2021/03/24","1838.57","-28.64","-1.53","1867.13","1867.13","1829.25","15637.0","1101758.0","1.99966738E8"
"2021/03/23","1867.21","-24.32","-1.29","1894.67","1912.27","1865.01","20067.0","1376889.0","2.03124853E8"
"2021/03/22","1891.53","-11.13","-0.58","1901.67","1911.92","1885.81","23325.0","1212269.0","2.05740596E8"
"2021/03/19","1902.66","-10.49","-0.55","1910.43","1912.83","1880.89","17361.0","1270702.0","2.06613948E8"
"2021/03/18","1913.15","18.67","0.99","1900.44","1937.52","1900.19","18622.0","1445420.0","2.07847486E8"
"2021/03/17","1894.48","-19.83","-1.04","1913.04","1914.50","1882.72","13793.0","1101541.0","2.06045349E8"
"2021/03/16","1914.31","17.72","0.93","1898.31","1918.36","1898.14","14005.0","989945.0","2.08035476E8"
"2021/03/15","1896.59","7.40","0.39","1890.24","1912.56","1872.17","16192.0","1240458.0","2.0596823E8"
"2021/03/12","1889.19","30.81","1.66","1860.90","1891.42","1860.07","13362.0","968428.0","2.05400677E8"
"2021/03/11","1858.38","21.80","1.19","1843.64","1876.56","1841.22","16545.0","1237179.0","2.02116228E8"
"2021/03/10","1836.58","-31.26","-1.67","1872.74","1891.90","1831.71","14896.0","1141082.0","1.99847404E8"
"2021/03/09","1867.84","-3.14","-0.17","1872.83","1891.62","1834.52","20311.0","1520380.0","2.03232684E8"
"2021/03/08","1870.98","-11.77","-0.63","1884.77","1906.09","1866.10","16780.0","1167500.0","2.03442864E8"
"2021/03/05","1882.75","-1.83","-0.10","1877.35","1894.09","1832.22","22095.0","1491934.0","2.04965548E8"
"2021/03/04","1884.58","-21.93","-1.15","1905.05","1906.03","1864.26","33451.0","1573336.0","2.05137844E8"
"2021/03/03","1906.51","23.29","1.24","1883.60","1907.86","1872.69","16919.0","1216810.0","2.07581089E8"
"2021/03/02","1883.22","25.94","1.40","1861.45","1927.56","1861.44","28259.0","1894048.0","2.05154768E8"
"2021/02/26","1857.28","-38.18","-2.01","1894.03","1917.12","1832.61","33341.0","2659557.0","2.02409832E8"
"2021/02/25","1895.46","49.86","2.70","1848.65","1898.08","1848.65","18439.0","1318599.0","2.06610984E8"
"2021/02/24","1845.60","-75.22","-3.92","1922.73","1938.30","1841.78","29726.0","2012596.0","2.00917811E8"
"2021/02/23","1920.82","7.45","0.39","1913.45","1937.24","1878.50","24490.0","1820322.0","2.09235316E8"
"2021/02/22","1913.37","-13.61","-0.71","1927.60","1956.92","1911.12","17085.0","1334064.0","2.0819005E8"
"2021/02/19","1926.98","19.06","1.00","1905.83","1929.08","1882.93","18468.0","1507269.0","2.09595566E8"
"2021/02/18","1907.92","-37.65","-1.94","1940.16","1957.19","1907.92","22884.0","1761987.0","2.07401538E8"
"2021/02/17","1945.57","-33.05","-1.67","1975.20","1975.20","1935.30","16911.0","1197112.0","2.1145055E8"
"2021/02/16","1978.62","2.71","0.14","1979.20","1995.00","1965.83","14986.0","1195651.0","2.14772649E8"
"2021/02/15","1975.91","-1.06","-0.05","1979.47","1993.04","1969.56","16635.0","1237733.0","2.14585109E8"
"2021/02/10","1976.97","31.20","1.60","1952.34","1984.51","1933.97","23152.0","1705584.0","2.14703864E8"
"2021/02/09","1945.77","3.12","0.16","1942.81","1976.13","1929.23","34973.0","2892499.0","2.11087109E8"
"2021/02/08","1942.65","-119.44","-5.79","2016.96","2016.96","1929.52","50403.0","4485091.0","2.10685503E8"
"2021/02/05","2062.09","17.68","0.86","2047.17","2066.11","2010.74","28193.0","2618352.0","2.22773082E8"
"2021/02/04","2044.41","1.81","0.09","2062.25","2079.67","2011.85","33358.0","3231620.0","2.20735532E8"
"2021/02/03","2042.60","75.62","3.84","2003.85","2080.34","2003.85","55802.0","5354873.0","2.20561929E8"
"2021/02/02","1966.98","5.99","0.31","1960.73","1997.22","1937.52","23358.0","1863255.0","2.12699066E8"
"2021/02/01","1960.99","85.63","4.57","1874.71","1961.05","1850.09","23659.0","2044393.0","2.11725048E8"
"2021/01/29","1875.36","-82.19","-4.20","1961.86","1978.42","1861.19","29889.0","2634886.0","2.02789898E8"
"2021/01/28","1957.55","-46.90","-2.34","1995.25","1996.40","1946.10","24491.0","2281665.0","2.11547406E8"
"2021/01/27","2004.45","-16.85","-0.83","2024.01","2054.91","1992.18","27430.0","2589503.0","2.16882578E8"
"2021/01/26","2021.30","-59.48","-2.86","2080.61","2083.36","2017.05","23652.0","2084027.0","2.18670936E8"
"2021/01/25","2080.78","32.56","1.59","2049.62","2095.46","2021.19","28001.0","2581147.0","2.25136499E8"
"2021/01/22","2048.22","-40.13","-1.92","2083.49","2084.16","2047.39","32827.0","2647578.0","2.21620058E8"
"2021/01/21","2088.35","74.37","3.69","2023.83","2098.52","2017.68","40308.0","3580827.0","2.25797087E8"
"2021/01/20","2013.98","9.41","0.47","2005.30","2117.45","1994.26","48542.0","5238596.0","2.17962232E8"
"2021/01/19","2004.57","121.38","6.45","1888.77","2004.90","1888.20","37284.0","3836115.0","2.17139007E8"
"2021/01/18","1883.19","-17.61","-0.93","1898.13","1927.65","1865.52","29921.0","2904444.0","2.04260248E8"
"2021/01/15","1900.80","-43.63","-2.24","1949.69","1975.51","1897.70","24703.0","2357215.0","2.06376601E8"
"2021/01/14","1944.43","-5.50","-0.28","1953.00","1961.80","1913.98","30263.0","2728132.0","2.11217379E8"
"2021/01/13","1949.93","20.36","1.06","1930.66","1992.53","1888.56","33247.0","3561253.0","2.11768702E8"
"2021/01/12","1929.57","-32.38","-1.65","1956.90","1965.84","1876.10","37727.0","4306901.0","2.09744194E8"
"2021/01/11","1961.95","24.34","1.26","1954.95","2091.10","1917.78","55374.0","7431833.0","2.1307383E8"
"2021/01/08","1937.61","182.61","10.41","1755.46","2006.72","1755.46","96544.0","1.107788E7","2.09816023E8"
"2021/01/07","1755.00","49.44","2.90","1707.37","1777.43","1707.37","26298.0","2205325.0","1.89883272E8"
"2021/01/06","1705.56","-39.59","-2.27","1745.18","1758.05","1699.60","20268.0","1697834.0","1.84854239E8"
