일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2015/11/23","1767.17","7.49","0.43","1764.05","1769.92","1749.06","10310.0","551785.0","1.89434376E8"
"2015/11/20","1759.68","-9.24","-0.52","1765.47","1769.11","1755.05","7998.0","339175.0","1.87660199E8"
"2015/11/19","1768.92","13.84","0.79","1766.58","1776.00","1758.91","10173.0","449786.0","1.88585509E8"
"2015/11/18","1755.08","16.38","0.94","1745.77","1766.93","1745.73","13318.0","524437.0","1.87162564E8"
"2015/11/17","1738.70","-4.73","-0.27","1762.99","1764.55","1738.69","14894.0","651369.0","1.85445657E8"
"2015/11/16","1743.43","-23.50","-1.33","1740.82","1762.70","1735.50","28038.0","1022883.0","1.85591828E8"
"2015/11/13","1766.93","-26.16","-1.46","1780.55","1782.74","1764.21","13197.0","629265.0","1.88386372E8"
"2015/11/12","1793.09","-4.43","-0.25","1798.18","1804.95","1786.08","9343.0","404980.0","1.90914515E8"
"2015/11/11","1797.52","-15.03","-0.83","1810.77","1813.31","1780.78","12087.0","517016.0","1.91339194E8"
"2015/11/10","1812.55","-15.63","-0.85","1825.33","1835.58","1807.07","12463.0","833012.0","1.92983161E8"
"2015/11/09","1828.18","0.73","0.04","1829.25","1836.77","1823.85","10908.0","447059.0","1.94561216E8"
"2015/11/06","1827.45","-12.93","-0.70","1843.52","1844.78","1821.47","12473.0","451889.0","1.94872907E8"
"2015/11/05","1840.38","-10.36","-0.56","1855.21","1855.21","1833.36","8389.0","442126.0","1.96468035E8"
"2015/11/04","1850.74","10.42","0.57","1855.67","1862.09","1838.54","9961.0","629890.0","1.97674371E8"
"2015/11/03","1840.32","44.51","2.48","1812.35","1841.16","1812.35","11621.0","633694.0","1.96877396E8"
"2015/11/02","1795.81","9.90","0.55","1788.73","1798.09","1782.97","9434.0","368227.0","1.92447039E8"
"2015/10/30","1785.91","8.96","0.50","1773.99","1794.97","1765.86","9791.0","493115.0","1.91390929E8"
"2015/10/29","1776.95","-19.07","-1.06","1782.24","1795.81","1775.55","10580.0","480743.0","1.90606456E8"
"2015/10/28","1796.02","-15.52","-0.86","1812.22","1812.31","1788.01","14496.0","473198.0","1.92625944E8"
"2015/10/27","1811.54","6.77","0.38","1804.50","1812.90","1797.31","7037.0","388741.0","1.94111172E8"
"2015/10/26","1804.77","13.54","0.76","1802.63","1809.37","1797.27","8955.0","492735.0","1.93539424E8"
"2015/10/23","1791.23","-2.20","-0.12","1814.01","1819.80","1788.98","10460.0","584936.0","1.92222491E8"
"2015/10/22","1793.43","-11.62","-0.64","1804.53","1821.93","1781.73","11099.0","741011.0","1.92322165E8"
"2015/10/21","1805.05","1.71","0.09","1808.82","1819.69","1799.80","9929.0","446971.0","1.93864788E8"
"2015/10/20","1803.34","11.66","0.65","1802.54","1806.09","1793.84","8135.0","412829.0","1.93531822E8"
"2015/10/19","1791.68","2.63","0.15","1795.24","1801.68","1782.13","6427.0","378315.0","1.92478819E8"
"2015/10/16","1789.05","-20.27","-1.12","1805.00","1805.00","1781.02","9722.0","541114.0","1.92525408E8"
"2015/10/15","1809.32","4.26","0.24","1805.65","1817.89","1798.22","7980.0","478630.0","1.94726852E8"
"2015/10/14","1805.06","-7.47","-0.41","1810.33","1814.48","1799.19","9985.0","546919.0","1.94192767E8"
"2015/10/13","1812.53","23.83","1.33","1796.29","1814.65","1788.90","12012.0","618259.0","1.95138405E8"
"2015/10/12","1788.70","-11.30","-0.63","1805.01","1812.11","1779.67","11839.0","620401.0","1.92695606E8"
"2015/10/08","1800.00","19.80","1.11","1796.36","1800.02","1776.08","11957.0","613391.0","1.93688207E8"
"2015/10/07","1780.20","6.06","0.34","1758.18","1787.34","1757.08","9159.0","572710.0","1.91837649E8"
"2015/10/06","1774.14","-25.75","-1.43","1802.98","1802.98","1756.62","13221.0","786567.0","1.91175141E8"
"2015/10/05","1799.89","-13.59","-0.75","1822.64","1827.28","1795.13","8893.0","510266.0","1.93678637E8"
"2015/10/02","1813.48","-6.93","-0.38","1824.72","1832.28","1811.62","9498.0","487636.0","1.94948272E8"
"2015/10/01","1820.41","30.66","1.71","1787.46","1826.46","1784.82","10531.0","607620.0","1.95892727E8"
"2015/09/30","1789.75","25.39","1.44","1734.20","1790.46","1732.54","10158.0","677908.0","1.9244259E8"
"2015/09/25","1764.36","20.64","1.18","1760.84","1776.12","1751.20","8401.0","558679.0","1.89997488E8"
"2015/09/24","1743.72","4.24","0.24","1764.35","1773.97","1740.19","10632.0","1013664.0","1.88159892E8"
"2015/09/23","1739.48","-60.27","-3.35","1780.47","1790.60","1739.48","10786.0","719618.0","1.87732874E8"
"2015/09/22","1799.75","36.32","2.06","1781.06","1804.11","1773.52","9661.0","614769.0","1.94284828E8"
"2015/09/21","1763.43","-31.45","-1.75","1780.11","1796.19","1759.13","7868.0","499221.0","1.9083965E8"
"2015/09/18","1794.88","5.25","0.29","1793.26","1801.20","1769.05","10645.0","700246.0","1.93934243E8"
"2015/09/17","1789.63","-11.07","-0.61","1807.71","1808.77","1783.88","10738.0","658722.0","1.93338569E8"
"2015/09/16","1800.70","38.43","2.18","1774.80","1807.64","1773.46","12748.0","784989.0","1.94760471E8"
"2015/09/15","1762.27","18.28","1.05","1741.40","1770.19","1740.65","9218.0","714907.0","1.90852871E8"
"2015/09/14","1743.99","-12.46","-0.71","1759.88","1761.90","1733.76","9027.0","476854.0","1.80216433E8"
"2015/09/11","1756.45","-27.81","-1.56","1765.97","1776.38","1755.55","10791.0","525996.0","1.81762581E8"
"2015/09/10","1784.26","30.94","1.76","1749.20","1784.26","1744.61","12560.0","639752.0","1.84589039E8"
"2015/09/09","1753.32","26.83","1.55","1741.92","1756.19","1736.44","10946.0","578344.0","1.81165671E8"
"2015/09/08","1726.49","14.19","0.83","1723.71","1736.34","1718.38","9598.0","591729.0","1.78051763E8"
"2015/09/07","1712.30","6.77","0.40","1702.95","1726.21","1701.22","8687.0","534998.0","1.77082404E8"
"2015/09/04","1705.53","-28.73","-1.66","1733.95","1742.08","1699.74","9441.0","509316.0","1.76574898E8"
"2015/09/03","1734.26","-6.41","-0.37","1749.51","1751.52","1731.76","10635.0","562928.0","1.79474519E8"
"2015/09/02","1740.67","24.29","1.42","1693.90","1753.64","1692.93","13660.0","828316.0","1.80121995E8"
"2015/09/01","1716.38","-29.05","-1.66","1731.76","1735.10","1711.93","9887.0","580105.0","1.77858967E8"
"2015/08/31","1745.43","30.17","1.76","1711.66","1745.43","1703.15","12911.0","808640.0","1.80430795E8"
"2015/08/28","1715.26","-0.29","-0.02","1721.38","1723.77","1701.61","13579.0","805715.0","1.76841632E8"
"2015/08/27","1715.55","6.37","0.37","1724.92","1729.41","1701.73","14945.0","955906.0","1.75969868E8"
"2015/08/26","1709.18","51.33","3.10","1657.77","1712.04","1652.17","15316.0","868460.0","1.74251225E8"
"2015/08/25","1657.85","27.52","1.69","1640.32","1690.53","1611.57","17739.0","908984.0","1.68288479E8"
"2015/08/24","1630.33","-35.18","-2.11","1646.38","1666.93","1604.53","14010.0","691074.0","1.65633949E8"
"2015/08/21","1665.51","-36.17","-2.13","1652.46","1676.09","1644.46","14829.0","730656.0","1.69474384E8"
"2015/08/20","1701.68","-14.51","-0.85","1704.22","1714.86","1684.55","12567.0","677311.0","1.73125619E8"
"2015/08/19","1716.19","-0.52","-0.03","1708.54","1723.77","1690.44","15916.0","805187.0","1.74776296E8"
"2015/08/18","1716.71","17.57","1.03","1706.25","1725.67","1699.01","12958.0","620337.0","1.7570375E8"
"2015/08/17","1699.14","-4.89","-0.29","1711.77","1714.44","1698.29","9168.0","475247.0","1.74193898E8"
"2015/08/13","1704.03","-0.29","-0.02","1701.90","1719.55","1689.07","12567.0","712565.0","1.74480448E8"
"2015/08/12","1704.32","35.38","2.12","1674.54","1719.65","1674.54","21042.0","1106311.0","1.74149976E8"
"2015/08/11","1668.94","-19.03","-1.13","1697.40","1697.71","1664.47","10695.0","587091.0","1.71079445E8"
"2015/08/10","1687.97","-0.04","0.00","1676.37","1696.88","1665.67","9161.0","498299.0","1.72479436E8"
"2015/08/07","1688.01","-19.87","-1.16","1699.46","1699.76","1677.13","10898.0","481568.0","1.72848792E8"
"2015/08/06","1707.88","-26.14","-1.51","1734.66","1734.73","1704.61","14694.0","703519.0","1.75217918E8"
"2015/08/05","1734.02","12.56","0.73","1730.53","1741.95","1722.74","12411.0","586377.0","1.7803396E8"
"2015/08/04","1721.46","15.67","0.92","1698.08","1723.91","1696.85","9873.0","523370.0","1.77278669E8"
"2015/08/03","1705.79","-28.72","-1.66","1729.79","1732.65","1705.74","13052.0","705675.0","1.75462067E8"
"2015/07/31","1734.51","-3.19","-0.18","1745.18","1748.27","1717.87","11471.0","607948.0","1.75609031E8"
"2015/07/30","1737.70","18.59","1.08","1728.00","1750.85","1718.10","14385.0","725721.0","1.75890606E8"
"2015/07/29","1719.11","-1.10","-0.06","1728.37","1733.27","1707.39","12405.0","672233.0","1.7439015E8"
"2015/07/28","1720.21","1.06","0.06","1701.76","1729.52","1698.97","16751.0","821768.0","1.74020711E8"
"2015/07/27","1719.15","36.89","2.19","1670.57","1724.24","1670.28","13694.0","757974.0","1.74107816E8"
"2015/07/24","1682.26","-5.23","-0.31","1687.24","1690.16","1666.50","16129.0","662864.0","1.7096635E8"
"2015/07/23","1687.49","30.26","1.83","1662.23","1692.98","1658.98","13628.0","686307.0","1.71600754E8"
"2015/07/22","1657.23","-3.22","-0.19","1655.28","1662.98","1636.21","13144.0","623628.0","1.6898438E8"
"2015/07/21","1660.45","41.50","2.56","1624.95","1670.03","1623.22","13395.0","724448.0","1.69029175E8"
"2015/07/20","1618.95","11.84","0.74","1611.60","1623.33","1607.62","10746.0","573015.0","1.65590958E8"
"2015/07/17","1607.11","-36.79","-2.24","1647.51","1649.14","1605.02","15914.0","1261983.0","1.64669114E8"
"2015/07/16","1643.90","-6.72","-0.41","1656.23","1662.66","1641.49","12365.0","707194.0","1.69045244E8"
"2015/07/15","1650.62","21.55","1.32","1630.81","1656.77","1629.81","13545.0","576845.0","1.68928349E8"
"2015/07/14","1629.07","8.23","0.51","1628.08","1637.27","1617.15","17359.0","748589.0","1.66693742E8"
"2015/07/13","1620.84","10.37","0.64","1622.04","1624.33","1605.12","23891.0","1140223.0","1.66073939E8"
"2015/07/10","1610.47","-19.49","-1.20","1637.75","1641.26","1599.89","23905.0","1104284.0","1.66006452E8"
"2015/07/09","1629.96","-11.32","-0.69","1629.67","1633.20","1614.33","13768.0","661495.0","1.6743032E8"
"2015/07/08","1641.28","-14.93","-0.90","1661.43","1668.73","1641.28","14099.0","640215.0","1.68375148E8"
"2015/07/07","1656.21","-5.46","-0.33","1667.88","1669.43","1649.32","12216.0","619318.0","1.70108915E8"
"2015/07/06","1661.67","-28.52","-1.69","1666.73","1679.23","1659.80","11395.0","549041.0","1.70420581E8"
"2015/07/03","1690.19","0.48","0.03","1696.74","1698.41","1678.09","11929.0","586582.0","1.73591227E8"
"2015/07/02","1689.71","-0.36","-0.02","1698.28","1701.04","1684.11","14284.0","753419.0","1.73325843E8"
"2015/07/01","1690.07","9.81","0.58","1679.37","1696.13","1667.71","11825.0","626714.0","1.73391908E8"
"2015/06/30","1680.26","20.99","1.27","1662.94","1681.60","1659.86","11693.0","600727.0","1.72291549E8"
"2015/06/29","1659.27","-16.84","-1.00","1649.61","1662.95","1646.33","11060.0","504742.0","1.69817099E8"
"2015/06/26","1676.11","12.46","0.75","1669.40","1685.86","1664.54","11942.0","529044.0","1.708925E8"
"2015/06/25","1663.65","-15.46","-0.92","1676.21","1678.66","1660.07","10890.0","482025.0","1.69902639E8"
"2015/06/24","1679.11","18.81","1.13","1666.99","1679.13","1663.37","16066.0","651461.0","1.7131678E8"
"2015/06/23","1660.30","4.37","0.26","1664.32","1670.13","1657.00","13112.0","636877.0","1.70083375E8"
"2015/06/22","1655.93","20.61","1.26","1649.24","1665.43","1646.53","13441.0","596520.0","1.68871591E8"
"2015/06/19","1635.32","-6.91","-0.42","1651.73","1651.73","1628.40","21941.0","789836.0","1.67162798E8"
"2015/06/18","1642.23","-18.97","-1.14","1672.72","1672.72","1639.04","12511.0","636250.0","1.6787618E8"
"2015/06/17","1661.20","-4.41","-0.26","1666.48","1670.03","1650.47","10153.0","483439.0","1.6951338E8"
"2015/06/16","1665.61","-9.95","-0.59","1681.51","1681.51","1645.76","13410.0","672503.0","1.69580836E8"
"2015/06/15","1675.56","-11.44","-0.68","1682.51","1685.03","1668.89","9940.0","515839.0","1.70693566E8"
"2015/06/12","1687.00","-9.66","-0.57","1707.35","1712.55","1676.43","13401.0","601295.0","1.7268881E8"
"2015/06/11","1696.66","32.00","1.92","1684.47","1721.93","1681.84","18637.0","885840.0","1.65719712E8"
"2015/06/10","1664.66","-3.51","-0.21","1686.81","1686.81","1659.43","12502.0","668303.0","1.62660062E8"
"2015/06/09","1668.17","3.39","0.20","1672.59","1682.03","1663.12","9785.0","527092.0","1.63326896E8"
"2015/06/08","1664.78","-29.96","-1.77","1691.28","1694.68","1658.56","12148.0","726630.0","1.62902412E8"
"2015/06/05","1694.74","7.11","0.42","1685.10","1701.47","1684.02","11161.0","774756.0","1.66430458E8"
"2015/06/04","1687.63","2.11","0.13","1689.10","1701.77","1681.55","15014.0","1068708.0","1.65640902E8"
"2015/06/03","1685.52","-5.21","-0.31","1680.69","1705.65","1676.66","15438.0","1022854.0","1.64707736E8"
"2015/06/02","1690.73","-94.43","-5.29","1767.69","1769.08","1686.65","19848.0","1371480.0","1.65655609E8"
"2015/06/01","1785.16","-29.93","-1.65","1806.06","1806.06","1766.00","12637.0","670487.0","1.74489255E8"
"2015/05/29","1815.09","6.75","0.37","1803.57","1815.90","1800.15","14674.0","914389.0","1.77527473E8"
"2015/05/28","1808.34","1.75","0.10","1813.01","1821.17","1804.36","14826.0","843074.0","1.76400603E8"
"2015/05/27","1806.59","-24.08","-1.32","1826.82","1842.21","1803.91","15044.0","1255265.0","1.76677222E8"
"2015/05/26","1830.67","-5.63","-0.31","1824.58","1846.03","1814.67","14408.0","992712.0","1.78971828E8"
"2015/05/22","1836.30","26.59","1.47","1814.44","1836.30","1812.39","12918.0","490260.0","1.77858559E8"
"2015/05/21","1809.71","-16.68","-0.91","1823.82","1825.11","1806.65","10894.0","467941.0","1.75175333E8"
"2015/05/20","1826.39","15.69","0.87","1822.75","1830.46","1814.86","11274.0","496784.0","1.76661179E8"
"2015/05/19","1810.70","-4.92","-0.27","1814.64","1818.01","1795.22","15132.0","522341.0","1.75162746E8"
"2015/05/18","1815.62","-4.28","-0.24","1823.04","1823.04","1804.91","11423.0","521333.0","1.75576625E8"
"2015/05/15","1819.90","0.12","0.01","1832.75","1838.15","1812.56","11928.0","654128.0","1.76030707E8"
"2015/05/14","1819.78","0.15","0.01","1814.45","1823.06","1810.24","10120.0","582284.0","1.75515214E8"
"2015/05/13","1819.63","3.34","0.18","1816.33","1828.29","1813.72","8950.0","581233.0","1.75547889E8"
"2015/05/12","1816.29","4.19","0.23","1821.47","1823.38","1810.53","10213.0","477114.0","1.74801782E8"
"2015/05/11","1812.10","-17.23","-0.94","1844.67","1844.67","1810.89","8228.0","450519.0","1.7428745E8"
"2015/05/08","1829.33","7.34","0.40","1820.10","1838.92","1817.43","10264.0","499314.0","1.7614859E8"
"2015/05/07","1821.99","-15.94","-0.87","1834.96","1836.27","1806.11","11577.0","692471.0","1.75297521E8"
"2015/05/06","1837.93","-7.61","-0.41","1845.90","1852.61","1827.82","12068.0","537609.0","1.77918203E8"
"2015/05/04","1845.54","16.69","0.91","1829.50","1852.15","1829.50","10111.0","466329.0","1.78921671E8"
"2015/04/30","1828.85","-31.85","-1.71","1845.45","1847.99","1821.96","11499.0","639997.0","1.77280116E8"
"2015/04/29","1860.70","-17.70","-0.94","1877.03","1877.50","1844.76","14697.0","836968.0","1.80596064E8"
"2015/04/28","1878.40","-32.75","-1.71","1909.88","1909.88","1875.24","17315.0","800519.0","1.82169619E8"
"2015/04/27","1911.15","1.98","0.10","1920.23","1926.51","1906.82","17321.0","874847.0","1.85020854E8"
"2015/04/24","1909.17","9.94","0.52","1908.51","1928.41","1902.64","28162.0","1260431.0","1.84851211E8"
"2015/04/23","1899.23","54.81","2.97","1855.26","1902.22","1846.48","18625.0","1243233.0","1.84736586E8"
"2015/04/22","1844.42","-2.54","-0.14","1849.94","1857.82","1833.29","12533.0","705863.0","1.78320169E8"
"2015/04/21","1846.96","-10.90","-0.59","1867.50","1868.98","1842.85","12737.0","694490.0","1.78946278E8"
"2015/04/20","1857.86","11.23","0.61","1832.20","1858.51","1829.84","11631.0","680449.0","1.79826699E8"
"2015/04/17","1846.63","13.50","0.74","1837.86","1854.39","1835.32","11309.0","653948.0","1.7834179E8"
"2015/04/16","1833.13","4.82","0.26","1829.16","1833.25","1819.47","14256.0","998551.0","1.77304807E8"
"2015/04/15","1828.31","12.10","0.67","1825.28","1831.32","1811.44","16008.0","1083475.0","1.76709335E8"
"2015/04/14","1816.21","37.58","2.11","1783.64","1816.60","1782.31","18619.0","1148898.0","1.74656573E8"
"2015/04/13","1778.63","6.07","0.34","1787.94","1788.87","1772.71","11803.0","721515.0","1.71092966E8"
"2015/04/10","1772.56","31.33","1.80","1746.88","1778.33","1745.02","12670.0","732120.0","1.7079675E8"
"2015/04/09","1741.23","-11.30","-0.64","1752.90","1755.98","1736.57","10145.0","523386.0","1.67737792E8"
"2015/04/08","1752.53","-2.85","-0.16","1756.52","1765.18","1749.66","9564.0","469729.0","1.68743635E8"
"2015/04/07","1755.38","6.02","0.34","1758.10","1763.92","1747.90","10063.0","510058.0","1.69108366E8"
"2015/04/06","1749.36","-26.21","-1.48","1779.35","1779.35","1749.28","8315.0","405675.0","1.68296079E8"
"2015/04/03","1775.57","21.19","1.21","1765.91","1776.53","1762.34","7866.0","371801.0","1.70833457E8"
"2015/04/02","1754.38","-8.16","-0.46","1769.64","1774.55","1752.67","10502.0","517422.0","1.68951597E8"
"2015/04/01","1762.54","-21.45","-1.20","1781.50","1783.22","1754.85","10546.0","502841.0","1.7003559E8"
"2015/03/31","1783.99","3.81","0.21","1791.66","1799.17","1777.02","10872.0","479020.0","1.72307566E8"
"2015/03/30","1780.18","8.50","0.48","1780.12","1783.98","1772.15","8099.0","389630.0","1.7196301E8"
"2015/03/27","1771.68","-4.16","-0.23","1776.81","1783.98","1760.89","10737.0","467041.0","1.70708805E8"
"2015/03/26","1775.84","-4.19","-0.24","1771.06","1787.85","1768.88","10367.0","513027.0","1.71318985E8"
"2015/03/25","1780.03","-20.06","-1.11","1796.44","1798.41","1775.28","15677.0","656933.0","1.72003659E8"
"2015/03/24","1800.09","-12.94","-0.71","1816.72","1816.77","1792.08","10336.0","584648.0","1.73635628E8"
"2015/03/23","1813.03","-13.11","-0.72","1833.26","1834.36","1807.33","8402.0","489020.0","1.75173634E8"
"2015/03/20","1826.14","-18.41","-1.00","1839.84","1842.08","1811.52","10721.0","625608.0","1.76559214E8"
"2015/03/19","1844.55","5.26","0.29","1857.51","1857.96","1833.14","10728.0","689692.0","1.78279476E8"
"2015/03/18","1839.29","-4.68","-0.25","1853.86","1860.41","1835.51","11753.0","967251.0","1.77718515E8"
"2015/03/17","1843.97","42.06","2.33","1816.18","1850.97","1808.49","10469.0","677442.0","1.78836096E8"
"2015/03/16","1801.91","9.78","0.55","1791.37","1808.77","1791.37","8596.0","502668.0","1.7447056E8"
"2015/03/13","1792.13","5.82","0.33","1801.84","1802.77","1785.98","8966.0","454097.0","1.73858015E8"
"2015/03/12","1786.31","-31.96","-1.76","1812.12","1818.33","1786.31","10757.0","551640.0","1.52052704E8"
"2015/03/11","1818.27","-0.61","-0.03","1799.63","1827.97","1792.83","11777.0","623077.0","1.54771531E8"
"2015/03/10","1818.88","6.33","0.35","1817.29","1825.31","1813.37","10170.0","426258.0","1.54838577E8"
"2015/03/09","1812.55","-18.74","-1.02","1825.24","1828.42","1809.79","7369.0","404435.0","1.54213829E8"
"2015/03/06","1831.29","27.61","1.53","1817.91","1832.65","1809.62","10521.0","519023.0","1.55927227E8"
"2015/03/05","1803.68","14.76","0.83","1787.37","1809.99","1781.73","9202.0","343041.0","1.53431303E8"
"2015/03/04","1788.92","-10.45","-0.58","1806.55","1816.59","1784.74","9236.0","451910.0","1.52163139E8"
"2015/03/03","1799.37","39.70","2.26","1765.13","1808.82","1765.13","12477.0","607616.0","1.53265826E8"
"2015/03/02","1759.67","-8.74","-0.49","1772.20","1772.25","1759.22","9278.0","447028.0","1.4999135E8"
"2015/02/27","1768.41","-15.73","-0.88","1784.54","1786.89","1763.60","10596.0","570236.0","1.50616174E8"
"2015/02/26","1784.14","-8.68","-0.48","1787.15","1789.55","1775.51","10064.0","428954.0","1.52102529E8"
"2015/02/25","1792.82","8.98","0.50","1787.64","1794.53","1781.66","8540.0","387974.0","1.52845984E8"
"2015/02/24","1783.84","6.94","0.39","1787.73","1789.41","1775.27","9336.0","385597.0","1.51902038E8"
"2015/02/23","1776.90","11.74","0.67","1783.83","1787.13","1771.76","9321.0","432205.0","1.51304576E8"
"2015/02/17","1765.16","22.41","1.29","1745.70","1769.66","1744.96","7668.0","347138.0","1.50357416E8"
"2015/02/16","1742.75","0.61","0.04","1746.11","1752.19","1734.54","6689.0","275495.0","1.48437748E8"
"2015/02/13","1742.14","12.66","0.73","1735.77","1753.95","1735.58","8823.0","414625.0","1.48465661E8"
"2015/02/12","1729.48","-1.48","-0.09","1740.82","1743.84","1717.47","9675.0","516948.0","1.47340976E8"
"2015/02/11","1730.96","12.42","0.72","1730.44","1732.93","1723.08","7616.0","379663.0","1.47625779E8"
"2015/02/10","1718.54","-1.64","-0.10","1721.17","1735.59","1716.52","8570.0","424983.0","1.4647739E8"
"2015/02/09","1720.18","-41.11","-2.33","1751.70","1753.19","1717.41","9523.0","532206.0","1.46708258E8"
"2015/02/06","1761.29","-36.50","-2.03","1805.80","1805.80","1748.47","12795.0","778933.0","1.50196589E8"
"2015/02/05","1797.79","6.28","0.35","1795.22","1805.88","1789.19","9665.0","435909.0","1.53229459E8"
"2015/02/04","1791.51","15.48","0.87","1783.27","1793.46","1779.87","10598.0","547978.0","1.52811057E8"
"2015/02/03","1776.03","-25.24","-1.40","1801.58","1802.66","1770.58","12165.0","633828.0","1.51435147E8"
"2015/02/02","1801.27","8.65","0.48","1794.13","1802.84","1790.92","9460.0","372297.0","1.53653527E8"
"2015/01/30","1792.62","0.23","0.01","1797.37","1808.75","1786.56","16776.0","682907.0","1.52953433E8"
"2015/01/29","1792.39","7.11","0.40","1778.93","1800.58","1778.93","12060.0","520751.0","1.52767544E8"
"2015/01/28","1785.28","1.01","0.06","1772.44","1789.42","1770.25","12439.0","561938.0","1.5202952E8"
"2015/01/27","1784.27","4.41","0.25","1789.97","1794.15","1769.14","13674.0","657545.0","1.51834417E8"
"2015/01/26","1779.86","-19.89","-1.11","1790.08","1791.12","1774.94","12802.0","719604.0","1.51661259E8"
"2015/01/23","1799.75","4.41","0.25","1815.79","1816.74","1793.82","12185.0","667242.0","1.53347529E8"
"2015/01/22","1795.34","-7.71","-0.43","1800.68","1812.83","1780.33","14600.0","623143.0","1.52996356E8"
"2015/01/21","1803.05","-18.24","-1.00","1819.40","1828.23","1788.53","14071.0","674781.0","1.53634334E8"
"2015/01/20","1821.29","6.28","0.35","1815.09","1823.74","1810.36","8301.0","315401.0","1.55370404E8"
"2015/01/19","1815.01","3.96","0.22","1821.58","1824.54","1809.83","8171.0","341360.0","1.5485838E8"
"2015/01/16","1811.05","-25.03","-1.36","1826.50","1826.50","1797.00","11868.0","454838.0","1.54389482E8"
"2015/01/15","1836.08","0.77","0.04","1836.57","1842.45","1826.61","10081.0","409761.0","1.56637828E8"
"2015/01/14","1835.31","-24.63","-1.32","1862.18","1870.85","1830.73","8032.0","538224.0","1.56753633E8"
"2015/01/13","1859.94","45.83","2.53","1829.01","1875.32","1826.92","11183.0","892266.0","1.58566767E8"
"2015/01/12","1814.11","-9.76","-0.54","1814.92","1822.61","1806.88","7736.0","409442.0","1.55352077E8"
"2015/01/09","1823.87","30.46","1.70","1809.96","1835.46","1799.52","9135.0","505721.0","1.56129025E8"
"2015/01/08","1793.41","23.68","1.34","1777.06","1795.14","1774.96","8852.0","565864.0","1.53563248E8"
"2015/01/07","1769.73","21.45","1.23","1740.56","1774.39","1738.34","7908.0","418913.0","1.51375952E8"
"2015/01/06","1748.28","-38.60","-2.16","1767.66","1771.04","1743.20","10258.0","489256.0","1.49657625E8"
"2015/01/05","1786.88","-9.85","-0.55","1789.50","1792.70","1770.75","8035.0","363776.0","1.5296717E8"
"2015/01/02","1796.73","4.57","0.25","1781.68","1802.29","1777.57","6673.0","319220.0","1.53719574E8"
