일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2023/03/21","1445.92","8.64","0.60","1449.40","1454.67","1439.18","7017.0","310535.0","1.43026496E8"
"2023/03/20","1437.28","-19.44","-1.33","1457.67","1459.21","1436.66","7455.0","365177.0","1.42273526E8"
"2023/03/17","1456.72","20.59","1.43","1450.00","1456.76","1437.12","9694.0","470342.0","1.44093964E8"
"2023/03/16","1436.13","-15.87","-1.09","1438.92","1442.35","1421.86","7920.0","370377.0","1.42109015E8"
"2023/03/15","1452.00","30.30","2.13","1438.34","1461.68","1437.19","9358.0","476141.0","1.43548054E8"
"2023/03/14","1421.70","-43.94","-3.00","1456.67","1458.67","1420.65","11921.0","496655.0","1.40591023E8"
"2023/03/13","1465.64","1.50","0.10","1462.96","1468.99","1450.56","12675.0","490122.0","1.44991746E8"
"2023/03/10","1464.14","-15.11","-1.02","1466.99","1474.58","1461.76","8195.0","383756.0","1.44901897E8"
"2023/03/09","1479.25","8.46","0.58","1474.07","1490.55","1474.07","12429.0","638227.0","1.46396029E8"
"2023/03/08","1470.79","-2.54","-0.17","1460.99","1473.16","1459.66","9849.0","458643.0","1.45577194E8"
"2023/03/07","1473.33","-19.43","-1.30","1485.84","1489.32","1473.33","11917.0","468823.0","1.45687122E8"
"2023/03/06","1492.76","6.34","0.43","1496.98","1498.91","1484.30","9727.0","469928.0","1.47608517E8"
"2023/03/03","1486.42","-2.20","-0.15","1494.57","1500.82","1478.06","10544.0","553327.0","1.46927477E8"
"2023/03/02","1488.62","27.45","1.88","1467.94","1497.90","1467.94","14870.0","711035.0","1.47286459E8"
"2023/02/28","1461.17","4.48","0.31","1464.99","1481.89","1460.38","13988.0","677083.0","1.44554367E8"
"2023/02/27","1456.69","-11.32","-0.77","1456.30","1458.81","1432.75","6848.0","367014.0","1.4398368E8"
"2023/02/24","1468.01","-10.55","-0.71","1478.50","1486.82","1465.37","6774.0","351101.0","1.44978798E8"
"2023/02/23","1478.56","20.35","1.40","1463.86","1492.73","1463.64","8326.0","440248.0","1.4654793E8"
"2023/02/22","1458.21","-26.87","-1.81","1470.17","1472.62","1456.70","9880.0","448691.0","1.44547778E8"
"2023/02/21","1485.08","-1.59","-0.11","1490.28","1491.52","1473.16","7574.0","383201.0","1.4736006E8"
"2023/02/20","1486.67","3.29","0.22","1482.21","1491.57","1471.63","7151.0","340686.0","1.47501442E8"
"2023/02/17","1483.38","-8.03","-0.54","1477.11","1492.54","1474.56","7466.0","396424.0","1.47254199E8"
"2023/02/16","1491.41","40.84","2.82","1460.51","1494.00","1459.47","11815.0","657493.0","1.47997517E8"
"2023/02/15","1450.57","-16.59","-1.13","1469.92","1476.61","1445.12","10884.0","469982.0","1.43677156E8"
"2023/02/14","1467.16","15.60","1.07","1461.22","1479.76","1457.21","9931.0","513196.0","1.45358684E8"
"2023/02/13","1451.56","-5.27","-0.36","1453.91","1460.60","1440.31","11306.0","471476.0","1.43881471E8"
"2023/02/10","1456.83","3.58","0.25","1450.70","1458.29","1443.19","17474.0","579930.0","1.44472128E8"
"2023/02/09","1453.25","-5.42","-0.37","1451.68","1468.71","1448.70","12513.0","552153.0","1.44177076E8"
"2023/02/08","1458.67","12.68","0.88","1451.08","1460.08","1443.15","9177.0","418607.0","1.44599937E8"
"2023/02/07","1445.99","4.50","0.31","1444.72","1446.18","1435.11","8619.0","428946.0","1.43413002E8"
"2023/02/06","1441.49","-18.72","-1.28","1458.85","1460.34","1441.49","9751.0","447300.0","1.42994578E8"
"2023/02/03","1460.21","24.49","1.71","1437.18","1466.90","1434.05","13406.0","628318.0","1.44890738E8"
"2023/02/02","1435.72","-3.77","-0.26","1448.13","1454.85","1431.24","11671.0","555275.0","1.4239083E8"
"2023/02/01","1439.49","21.97","1.55","1425.44","1445.25","1424.52","9732.0","508947.0","1.42637031E8"
"2023/01/31","1417.52","-12.40","-0.87","1429.36","1436.75","1416.19","10507.0","565324.0","1.4036496E8"
"2023/01/30","1429.92","-23.11","-1.59","1457.74","1463.46","1428.40","9884.0","623501.0","1.41706349E8"
"2023/01/27","1453.03","-9.07","-0.62","1468.92","1476.22","1449.26","12234.0","755724.0","1.438599E8"
"2023/01/26","1462.10","47.53","3.36","1422.13","1466.62","1419.98","13030.0","823928.0","1.44740899E8"
"2023/01/25","1414.57","11.19","0.80","1414.45","1421.50","1410.78","7704.0","343586.0","1.39795587E8"
"2023/01/20","1403.38","3.60","0.26","1396.32","1404.01","1394.09","6169.0","290124.0","1.38647648E8"
"2023/01/19","1399.78","-2.93","-0.21","1390.01","1401.64","1386.99","6274.0","313065.0","1.38293435E8"
"2023/01/18","1402.71","-6.72","-0.48","1408.78","1411.01","1392.35","8867.0","463470.0","1.38626671E8"
"2023/01/17","1409.43","0.25","0.02","1413.68","1417.94","1402.53","7028.0","371797.0","1.39075113E8"
"2023/01/16","1409.18","-7.66","-0.54","1408.36","1416.30","1394.80","9235.0","463573.0","1.3909243E8"
"2023/01/13","1416.84","19.23","1.38","1409.66","1427.38","1409.66","11203.0","535130.0","1.39952231E8"
"2023/01/12","1397.61","-4.73","-0.34","1410.91","1411.65","1396.77","12000.0","570739.0","1.38126655E8"
"2023/01/11","1402.34","1.84","0.13","1408.66","1413.25","1395.86","7101.0","351049.0","1.38242883E8"
"2023/01/10","1400.50","-2.10","-0.15","1403.73","1409.67","1392.66","8374.0","388943.0","1.37988152E8"
"2023/01/09","1402.60","35.88","2.63","1380.83","1407.69","1370.57","9797.0","516347.0","1.38175039E8"
"2023/01/06","1366.72","11.41","0.84","1342.80","1376.33","1341.96","9721.0","547823.0","1.3443611E8"
"2023/01/05","1355.31","8.94","0.66","1346.67","1362.52","1343.30","8811.0","472804.0","1.33524229E8"
"2023/01/04","1346.37","-3.65","-0.27","1340.34","1353.50","1334.37","7187.0","345084.0","1.33024934E8"
"2023/01/03","1350.02","6.11","0.45","1346.02","1357.09","1319.60","9679.0","456023.0","1.3323545E8"
"2023/01/02","1343.91","16.64","1.25","1341.96","1358.22","1337.12","10487.0","531995.0","1.32570534E8"
"2022/12/29","1327.27","-33.73","-2.48","1349.29","1349.77","1325.84","9621.0","431061.0","1.30697141E8"
"2022/12/28","1361.00","-30.63","-2.20","1362.12","1369.46","1354.92","11460.0","565347.0","1.3393407E8"
"2022/12/27","1391.63","14.34","1.04","1384.00","1395.60","1381.74","11111.0","535015.0","1.37027289E8"
"2022/12/26","1377.29","9.41","0.69","1368.79","1381.74","1363.88","7123.0","317466.0","1.35719121E8"
"2022/12/23","1367.88","-15.30","-1.11","1366.43","1379.46","1366.30","8317.0","336682.0","1.34768774E8"
"2022/12/22","1383.18","27.94","2.06","1360.09","1384.46","1359.11","9401.0","382679.0","1.36361624E8"
"2022/12/21","1355.24","1.21","0.09","1356.69","1363.63","1347.68","10449.0","354268.0","1.33667899E8"
"2022/12/20","1354.03","-9.03","-0.66","1358.60","1360.81","1339.45","15703.0","556199.0","1.33624865E8"
"2022/12/19","1363.06","-20.65","-1.49","1374.23","1377.40","1354.87","10585.0","431269.0","1.34599655E8"
"2022/12/16","1383.71","3.03","0.22","1367.87","1390.83","1366.61","14450.0","495915.0","1.36750803E8"
"2022/12/15","1380.68","-8.57","-0.62","1382.79","1397.09","1379.90","6314.0","301314.0","1.36384051E8"
"2022/12/14","1389.25","26.97","1.98","1366.91","1393.67","1363.16","9298.0","469712.0","1.37360039E8"
"2022/12/13","1362.28","-29.73","-2.14","1397.18","1397.18","1356.87","10381.0","560120.0","1.34704222E8"
"2022/12/12","1392.01","-11.45","-0.82","1402.00","1404.98","1389.19","5575.0","277654.0","1.376009E8"
"2022/12/09","1403.46","10.71","0.77","1404.71","1406.52","1392.40","7514.0","377010.0","1.38554566E8"
"2022/12/08","1392.75","-8.22","-0.59","1402.80","1403.79","1385.84","9578.0","493964.0","1.37635719E8"
"2022/12/07","1400.97","3.07","0.22","1397.40","1409.65","1390.93","7465.0","374878.0","1.38529218E8"
"2022/12/06","1397.90","-15.07","-1.07","1405.73","1409.37","1392.99","7906.0","407355.0","1.38263011E8"
"2022/12/05","1412.97","-9.85","-0.69","1430.41","1435.01","1407.18","10620.0","617027.0","1.39754785E8"
"2022/12/02","1422.82","-12.92","-0.90","1430.93","1438.52","1420.76","9143.0","443551.0","1.40768489E8"
"2022/12/01","1435.74","8.82","0.62","1442.74","1445.29","1429.89","8411.0","417568.0","1.42279845E8"
"2022/11/30","1426.92","16.05","1.14","1405.92","1429.09","1404.55","15455.0","627377.0","1.41325895E8"
"2022/11/29","1410.87","19.25","1.38","1395.40","1412.91","1384.20","8550.0","381244.0","1.39867006E8"
"2022/11/28","1391.62","-3.47","-0.25","1383.88","1397.50","1373.61","6018.0","323078.0","1.37851428E8"
"2022/11/25","1395.09","-6.92","-0.49","1404.28","1407.14","1392.72","5339.0","250276.0","1.38099937E8"
"2022/11/24","1402.01","-0.07","0.00","1413.63","1415.52","1396.97","6819.0","302827.0","1.38892609E8"
"2022/11/23","1402.08","12.25","0.88","1395.59","1404.88","1389.18","10675.0","398637.0","1.38789472E8"
"2022/11/22","1389.83","-19.58","-1.39","1404.90","1405.74","1387.52","6788.0","340306.0","1.37553768E8"
"2022/11/21","1409.41","-11.57","-0.81","1424.16","1425.64","1401.63","7802.0","381798.0","1.39446434E8"
"2022/11/18","1420.98","3.70","0.26","1418.28","1434.54","1414.08","6712.0","371533.0","1.40742934E8"
"2022/11/17","1417.28","-19.29","-1.34","1438.25","1440.74","1417.28","7799.0","374188.0","1.40484222E8"
"2022/11/16","1436.57","-16.74","-1.15","1453.75","1455.20","1428.26","8872.0","450668.0","1.42409044E8"
"2022/11/15","1453.31","-7.60","-0.52","1464.05","1464.17","1445.46","10999.0","556285.0","1.44059048E8"
"2022/11/14","1460.91","22.10","1.54","1448.94","1473.05","1446.73","15091.0","758612.0","1.44968782E8"
"2022/11/11","1438.81","27.17","1.92","1443.39","1452.80","1424.85","16662.0","771251.0","1.42599017E8"
"2022/11/10","1411.64","-7.89","-0.56","1408.68","1427.57","1402.93","10565.0","565490.0","1.39832354E8"
"2022/11/09","1419.53","3.82","0.27","1424.58","1429.85","1413.11","9875.0","541625.0","1.40554268E8"
"2022/11/08","1415.71","0.84","0.06","1425.40","1428.08","1409.05","8525.0","477333.0","1.40284484E8"
"2022/11/07","1414.87","23.27","1.67","1401.40","1416.44","1400.15","9660.0","553128.0","1.40091932E8"
"2022/11/04","1391.60","19.72","1.44","1368.20","1391.95","1361.78","10021.0","462548.0","1.37543106E8"
"2022/11/03","1371.88","-24.51","-1.76","1373.96","1380.24","1363.77","10355.0","581321.0","1.35554868E8"
"2022/11/02","1396.39","3.70","0.27","1385.58","1400.81","1375.59","8739.0","515826.0","1.3802642E8"
"2022/11/01","1392.69","1.85","0.13","1388.33","1399.97","1382.12","6794.0","389882.0","1.37643878E8"
"2022/10/31","1390.84","-6.53","-0.47","1408.13","1408.29","1373.02","8800.0","522005.0","1.37418149E8"
"2022/10/28","1397.37","31.86","2.33","1366.05","1403.44","1365.40","8371.0","519486.0","1.37876964E8"
"2022/10/27","1365.51","24.53","1.83","1344.57","1367.46","1344.57","7582.0","400856.0","1.35029821E8"
"2022/10/26","1340.98","-13.34","-0.98","1357.43","1358.01","1336.60","9303.0","498990.0","1.32753801E8"
"2022/10/25","1354.32","4.31","0.32","1356.29","1356.57","1340.09","8741.0","477415.0","1.34170227E8"
"2022/10/24","1350.01","-32.57","-2.36","1396.07","1398.85","1344.28","10167.0","609714.0","1.33750949E8"
"2022/10/21","1382.58","-10.45","-0.75","1388.70","1390.67","1375.35","7258.0","375353.0","1.369077E8"
"2022/10/20","1393.03","-5.23","-0.37","1394.55","1399.24","1380.08","8518.0","437326.0","1.38026197E8"
"2022/10/19","1398.26","-0.52","-0.04","1394.36","1424.64","1393.86","10148.0","574593.0","1.38525101E8"
"2022/10/18","1398.78","30.22","2.21","1396.78","1402.92","1373.26","9312.0","594129.0","1.38665971E8"
"2022/10/17","1368.56","-1.87","-0.14","1357.02","1374.53","1342.99","6165.0","347138.0","1.35921747E8"
"2022/10/14","1370.43","19.27","1.43","1369.61","1381.45","1358.99","7514.0","390180.0","1.36141795E8"
"2022/10/13","1351.16","-16.65","-1.22","1371.00","1373.48","1351.16","8397.0","419918.0","1.34073194E8"
"2022/10/12","1367.81","-1.61","-0.12","1362.73","1375.79","1347.99","8455.0","428369.0","1.3590226E8"
"2022/10/11","1369.42","-53.01","-3.73","1389.56","1394.42","1360.70","11220.0","589959.0","1.35914471E8"
"2022/10/07","1422.43","-5.39","-0.38","1415.04","1425.35","1407.78","8114.0","428585.0","1.41468656E8"
"2022/10/06","1427.82","8.02","0.56","1433.19","1435.13","1419.92","8017.0","417884.0","1.42193019E8"
"2022/10/05","1419.80","-13.42","-0.94","1462.92","1466.62","1397.88","10672.0","616357.0","1.41282369E8"
"2022/10/04","1433.22","27.23","1.94","1423.66","1440.26","1415.73","8932.0","456270.0","1.42880052E8"
"2022/09/30","1405.99","-43.49","-3.00","1451.58","1457.16","1400.35","11775.0","573403.0","1.40215578E8"
"2022/09/29","1449.48","6.31","0.44","1458.32","1468.43","1447.98","9581.0","489124.0","1.44567954E8"
"2022/09/28","1443.17","-38.32","-2.59","1459.02","1472.48","1425.35","10377.0","591084.0","1.4398148E8"
"2022/09/27","1481.49","20.12","1.38","1474.23","1481.49","1454.88","9433.0","499492.0","1.47996351E8"
"2022/09/26","1461.37","-54.76","-3.61","1497.85","1497.85","1457.30","10598.0","660475.0","1.45889816E8"
"2022/09/23","1516.13","-31.04","-2.01","1546.22","1547.66","1515.08","8204.0","418492.0","1.5147713E8"
"2022/09/22","1547.17","-14.57","-0.93","1544.21","1556.60","1536.21","8106.0","428538.0","1.5465772E8"
"2022/09/21","1561.74","-17.02","-1.08","1565.07","1570.39","1553.66","7301.0","416064.0","1.56165861E8"
"2022/09/20","1578.76","12.89","0.82","1577.10","1587.60","1573.37","9680.0","512663.0","1.57880566E8"
"2022/09/19","1565.87","-4.05","-0.26","1574.44","1576.32","1554.18","7038.0","413239.0","1.56956455E8"
"2022/09/16","1569.92","10.96","0.70","1561.70","1575.11","1560.55","10872.0","609067.0","1.57376164E8"
"2022/09/15","1558.96","-12.05","-0.77","1572.22","1581.29","1558.94","8887.0","445634.0","1.56277285E8"
"2022/09/14","1571.01","-23.74","-1.49","1563.88","1581.05","1556.10","7935.0","461468.0","1.57313002E8"
"2022/09/13","1594.75","7.35","0.46","1598.51","1598.66","1580.34","9975.0","623419.0","1.59594851E8"
"2022/09/08","1587.40","3.18","0.20","1596.16","1596.80","1573.26","12748.0","634147.0","1.58842274E8"
"2022/09/07","1584.22","-1.25","-0.08","1579.75","1593.92","1566.73","9397.0","536289.0","1.58668913E8"
"2022/09/06","1585.47","14.39","0.92","1576.33","1586.36","1570.23","9138.0","408574.0","1.5869571E8"
"2022/09/05","1571.08","9.85","0.63","1567.52","1585.21","1564.22","8378.0","445570.0","1.57230438E8"
"2022/09/02","1561.23","9.07","0.58","1572.38","1587.69","1552.02","9293.0","634469.0","1.56111152E8"
"2022/09/01","1552.16","-21.27","-1.35","1555.84","1563.65","1538.13","8720.0","520301.0","1.5513797E8"
"2022/08/31","1573.43","7.21","0.46","1555.79","1577.66","1551.15","9266.0","551692.0","1.57189684E8"
"2022/08/30","1566.22","48.91","3.22","1529.37","1567.25","1526.98","9361.0","571816.0","1.56505016E8"
"2022/08/29","1517.31","-36.29","-2.34","1531.56","1531.56","1505.21","6601.0","368709.0","1.51551348E8"
"2022/08/26","1553.60","0.28","0.02","1556.29","1559.83","1548.33","5990.0","349286.0","1.55250577E8"
"2022/08/25","1553.32","33.18","2.18","1525.83","1553.32","1525.73","8682.0","476557.0","1.55214668E8"
"2022/08/24","1520.14","-5.46","-0.36","1530.65","1534.71","1504.44","9310.0","500883.0","1.51807857E8"
"2022/08/23","1525.60","-15.13","-0.98","1536.76","1546.28","1521.56","7512.0","443033.0","1.52362624E8"
"2022/08/22","1540.73","-11.23","-0.72","1535.74","1550.76","1531.00","6084.0","368458.0","1.5381473E8"
"2022/08/19","1551.96","13.64","0.89","1545.12","1559.56","1537.38","7986.0","492040.0","1.54897145E8"
"2022/08/18","1538.32","-26.44","-1.69","1542.16","1544.93","1520.15","10125.0","709327.0","1.53525337E8"
"2022/08/17","1564.76","-26.33","-1.65","1589.59","1596.97","1558.10","12892.0","801299.0","1.56121798E8"
"2022/08/16","1591.09","-10.62","-0.66","1604.46","1609.51","1575.53","8906.0","554756.0","1.5891983E8"
"2022/08/12","1601.71","13.66","0.86","1587.77","1602.91","1579.50","9300.0","509778.0","1.59633643E8"
"2022/08/11","1588.05","14.39","0.91","1588.87","1593.70","1579.55","9379.0","536187.0","1.58268545E8"
"2022/08/10","1573.66","-15.97","-1.00","1591.01","1592.74","1572.48","8626.0","428340.0","1.56898838E8"
"2022/08/09","1589.63","-1.71","-0.11","1590.81","1592.76","1571.73","12988.0","618359.0","1.58535405E8"
"2022/08/08","1591.34","9.29","0.59","1575.10","1593.08","1570.55","7622.0","451284.0","1.587053E8"
"2022/08/05","1582.05","-9.36","-0.59","1591.52","1599.34","1578.01","11596.0","581731.0","1.57768487E8"
"2022/08/04","1591.41","0.69","0.04","1597.60","1598.79","1579.82","7681.0","441109.0","1.58640651E8"
"2022/08/03","1590.72","14.17","0.90","1580.23","1590.85","1574.39","7894.0","467253.0","1.58597731E8"
"2022/08/02","1576.55","-0.41","-0.03","1580.94","1581.42","1563.47","10151.0","550362.0","1.57286265E8"
"2022/08/01","1576.96","-3.70","-0.23","1573.88","1585.60","1569.98","6406.0","434918.0","1.57217941E8"
"2022/07/29","1580.66","12.33","0.79","1580.52","1584.91","1569.16","7550.0","499374.0","1.5744115E8"
"2022/07/28","1568.33","-0.99","-0.06","1580.73","1582.83","1561.75","6793.0","464870.0","1.56147053E8"
"2022/07/27","1569.32","-4.58","-0.29","1570.78","1574.95","1553.69","6982.0","495996.0","1.56352427E8"
"2022/07/26","1573.90","3.28","0.21","1564.42","1573.91","1555.91","5097.0","381340.0","1.56828771E8"
"2022/07/25","1570.62","31.18","2.03","1546.23","1574.18","1545.20","7542.0","608042.0","1.56517933E8"
"2022/07/22","1539.44","-2.85","-0.18","1548.92","1556.56","1535.63","7990.0","622677.0","1.53373307E8"
"2022/07/21","1542.29","5.68","0.37","1531.95","1562.50","1526.42","8895.0","758764.0","1.53600386E8"
"2022/07/20","1536.61","4.75","0.31","1548.84","1551.39","1532.35","8276.0","550003.0","1.53043232E8"
"2022/07/19","1531.86","21.51","1.42","1505.89","1532.37","1502.67","8055.0","516877.0","1.52517845E8"
"2022/07/18","1510.35","16.48","1.10","1507.67","1521.94","1497.62","6613.0","407198.0","1.50337229E8"
"2022/07/15","1493.87","4.11","0.28","1494.27","1501.15","1462.69","8003.0","460905.0","1.48713888E8"
"2022/07/14","1489.76","-7.90","-0.53","1485.02","1501.32","1480.38","7534.0","480543.0","1.48262247E8"
"2022/07/13","1497.66","35.42","2.42","1469.85","1505.82","1461.74","8041.0","534028.0","1.49139699E8"
"2022/07/12","1462.24","-7.60","-0.52","1468.50","1477.07","1447.71","8370.0","410727.0","1.45638957E8"
"2022/07/11","1469.84","-8.53","-0.58","1490.67","1498.49","1467.91","9116.0","466542.0","1.46428111E8"
"2022/07/08","1478.37","25.19","1.73","1466.63","1489.03","1463.60","7036.0","457900.0","1.47096887E8"
"2022/07/07","1453.18","14.90","1.04","1456.23","1463.54","1435.47","6564.0","384906.0","1.44816093E8"
"2022/07/06","1438.28","-41.73","-2.82","1469.41","1480.90","1438.08","8747.0","502619.0","1.43258348E8"
"2022/07/05","1480.01","1.30","0.09","1490.75","1493.46","1458.09","7826.0","464051.0","1.47409907E8"
"2022/07/04","1478.71","-0.99","-0.07","1483.53","1496.96","1453.98","8372.0","491308.0","1.47276812E8"
"2022/07/01","1479.70","0.39","0.03","1495.17","1508.56","1470.72","8630.0","510875.0","1.47413975E8"
"2022/06/30","1479.31","0.87","0.06","1479.63","1509.41","1478.92","10480.0","753812.0","1.47571777E8"
"2022/06/29","1478.44","-53.26","-3.48","1490.91","1501.23","1465.02","12025.0","975466.0","1.47356216E8"
"2022/06/28","1531.70","14.94","0.98","1517.84","1542.58","1513.83","7652.0","500079.0","1.52878553E8"
"2022/06/27","1516.76","54.75","3.74","1474.04","1526.24","1474.04","9583.0","638807.0","1.5135747E8"
"2022/06/24","1462.01","18.35","1.27","1447.14","1471.01","1434.97","8227.0","414420.0","1.45666302E8"
"2022/06/23","1443.66","-8.20","-0.56","1459.09","1473.07","1436.48","11147.0","546593.0","1.43729956E8"
"2022/06/22","1451.86","-29.88","-2.02","1487.55","1488.44","1451.79","8704.0","435897.0","1.4451531E8"
"2022/06/21","1481.74","23.27","1.60","1464.90","1491.27","1452.72","7325.0","373106.0","1.47436676E8"
"2022/06/20","1458.47","-18.33","-1.24","1486.82","1487.57","1442.17","8239.0","380885.0","1.45018341E8"
"2022/06/17","1476.80","-15.91","-1.07","1460.04","1483.94","1446.55","12581.0","655396.0","1.46680916E8"
"2022/06/16","1492.71","-9.66","-0.64","1525.92","1529.14","1492.49","8952.0","479221.0","1.48319235E8"
"2022/06/15","1502.37","-4.75","-0.32","1517.14","1532.58","1494.50","10183.0","580353.0","1.49217711E8"
"2022/06/14","1507.12","-23.25","-1.52","1509.24","1519.55","1486.00","11357.0","644804.0","1.49573329E8"
"2022/06/13","1530.37","-70.50","-4.40","1576.79","1576.79","1527.69","10904.0","658335.0","1.51873251E8"
"2022/06/10","1600.87","-5.54","-0.34","1589.65","1604.16","1583.08","8568.0","502733.0","1.58984204E8"
"2022/06/09","1606.41","10.74","0.67","1591.75","1606.41","1580.61","10462.0","580968.0","1.52660879E8"
"2022/06/08","1595.67","-8.70","-0.54","1607.76","1612.53","1591.07","7292.0","451891.0","1.51847334E8"
"2022/06/07","1604.37","-13.46","-0.83","1612.56","1615.34","1598.29","7077.0","410280.0","1.52632752E8"
"2022/06/03","1617.83","-1.87","-0.12","1628.06","1629.59","1607.10","7626.0","451662.0","1.54052545E8"
"2022/06/02","1619.70","-13.47","-0.82","1618.32","1621.29","1609.62","8412.0","437985.0","1.54212865E8"
"2022/05/31","1633.17","34.13","2.13","1601.10","1633.21","1599.67","15713.0","966527.0","1.55475229E8"
"2022/05/30","1599.04","21.71","1.38","1590.68","1602.17","1585.67","6652.0","351651.0","1.52517168E8"
"2022/05/27","1577.33","14.38","0.92","1579.94","1584.91","1571.49","7478.0","356977.0","1.50528127E8"
"2022/05/26","1562.95","-5.28","-0.34","1572.23","1582.61","1555.48","7430.0","377580.0","1.49132366E8"
"2022/05/25","1568.23","3.12","0.20","1575.08","1577.16","1555.98","7509.0","381668.0","1.4950552E8"
"2022/05/24","1565.11","-19.91","-1.26","1578.86","1584.97","1562.82","6340.0","312389.0","1.49398156E8"
"2022/05/23","1585.02","3.95","0.25","1592.89","1595.49","1574.22","6755.0","356788.0","1.51296731E8"
"2022/05/20","1581.07","32.02","2.07","1559.60","1581.57","1557.78","8738.0","446561.0","1.50903668E8"
"2022/05/19","1549.05","-43.64","-2.74","1569.53","1569.56","1547.65","11141.0","555381.0","1.47813794E8"
"2022/05/18","1592.69","-0.91","-0.06","1596.38","1601.49","1580.88","8327.0","478747.0","1.51860262E8"
"2022/05/17","1593.60","6.42","0.40","1594.18","1598.40","1585.52","10297.0","494132.0","1.52049005E8"
"2022/05/16","1587.18","-9.88","-0.62","1610.47","1613.08","1583.64","8937.0","489267.0","1.51360479E8"
"2022/05/13","1597.06","33.96","2.17","1573.35","1597.08","1571.97","12324.0","723100.0","1.52456919E8"
"2022/05/12","1563.10","-12.52","-0.79","1562.65","1581.24","1556.95","14029.0","754119.0","1.4906952E8"
"2022/05/11","1575.62","18.18","1.17","1545.77","1579.23","1539.95","10794.0","672585.0","1.50240231E8"
"2022/05/10","1557.44","3.19","0.21","1544.07","1558.99","1520.01","10849.0","612281.0","1.48464808E8"
"2022/05/09","1554.25","-21.57","-1.37","1570.50","1573.26","1543.50","8774.0","440062.0","1.48196295E8"
"2022/05/06","1575.82","-15.22","-0.96","1579.94","1583.26","1571.69","7261.0","416638.0","1.50230606E8"
"2022/05/04","1591.04","1.52","0.10","1590.14","1593.66","1581.87","5772.0","318571.0","1.51538278E8"
"2022/05/03","1589.52","-20.10","-1.25","1600.68","1605.15","1587.21","6483.0","392308.0","1.5146019E8"
"2022/05/02","1609.62","5.22","0.33","1598.92","1612.41","1592.97","6718.0","393978.0","1.53419541E8"
